99.80724041,304.1751488,150.7610365,116.1162874,40.33412293,37.37152153,43.2009188,32.0801091,172.5531069,94.04417004,60.24693128,117.9955495,60.01110232,16.41959179,103.4183715,54.85234367,60.20271335,21.8805063,13.41277247,600.0152177
306.5547608,934.2642838,463.0577229,357.7404781,123.8849742,114.7854384,132.6902464,98.53303357,529.9913733,288.8536736,185.046531,362.4195728,184.3221898,50.43882004,317.6462348,168.4772269,184.910717,67.20527835,41.19690354,1843.167599
3486.220038,9017.034971,5047.793775,3581.846712,1441.527067,1257.837772,1310.166371,1117.894038,5606.394799,2909.528591,1679.965832,3657.697467,1979.911328,511.3442429,2963.772594,1755.653089,1767.296096,650.5865362,419.1055664,18685.86814
183.3028411,558.6385192,276.8829817,213.2555242,74.0763826,68.63536199,79.34144981,58.9173202,316.9056134,172.7185672,110.6476206,216.7069179,110.2145046,30.15570627,189.9349309,100.7400906,110.5664114,40.18505023,24.6334764,1101.969092
6376.224589,21313.8116,9684.679087,7977.856343,2526.94547,2397.575739,2994.942281,2060.042577,11210.19195,6172.445136,4373.558312,7526.676416,3857.653749,1111.729949,7274.463453,3651.925545,4238.940786,1529.613797,910.7246463,40625.54633
1164.08992,3324.942976,1703.935806,1254.371193,458.5732523,422.4171665,468.8111135,358.4612539,1923.41848,1060.731732,630.6009799,1323.561067,685.0005885,180.5620437,1139.54337,635.6895786,664.2445523,240.4300781,147.7408333,6598.213604
235.7385821,594.7775136,311.4906008,230.9817757,94.95218258,86.23714769,93.01786695,65.38378771,357.0566417,222.6895131,133.6873203,268.7459052,160.7360433,35.71992957,220.9850387,113.0124887,138.2478502,48.56395042,31.89600861,1305.300496
0.861716939,2.626191018,1.30164243,1.002526183,0.34823723,0.322658687,0.372988607,0.276973627,1.489791067,0.811959674,0.520160672,1.018751378,0.518124569,0.141763667,0.892894766,0.473584817,0.519778903,0.188912176,0.115803354,5.180418523
124.336813,332.3980735,165.5133909,125.5356532,51.26272224,43.52117042,48.98259693,35.4631204,180.779515,101.6358021,61.81607333,123.5678078,67.80988773,17.77800055,105.264597,57.33059445,66.65148936,23.70060113,14.6479019,649.6550586
309.7594804,990.0331686,512.8393943,404.6449583,142.8061398,139.7866624,141.1880157,107.8139875,759.7664235,387.4357808,185.2086114,468.8657243,213.9747798,56.30162667,391.8420973,184.4819412,184.4502743,69.10530929,43.93387318,2057.410026
30.72537963,93.63946828,46.41136315,35.7460741,12.41674686,11.50471831,13.29928195,9.875771804,53.11999104,28.95123455,18.54684918,36.32459967,18.4742499,5.05472538,31.83705622,16.88614049,18.53323682,6.735852627,4.129084467,184.7130055
344.3457556,1049.437105,520.1418535,400.6137285,139.1570789,128.9357843,149.0478342,110.6798401,595.3268493,324.4625405,219.9192834,407.0973855,207.0447824,57.57206983,356.8045476,189.2465081,207.7058611,75.49010915,46.27551319,2103.835372
685.9518138,2179.390633,1251.414889,837.1481226,289.0349351,290.1512879,304.2127096,233.85047,1336.996885,825.394413,413.0071435,1285.775428,480.2331965,123.4856649,753.3642659,399.8882334,418.2023003,151.6881557,97.15713924,4512.49209
13.16302819,40.11598799,19.8830442,15.31393872,5.319445711,4.928724503,5.697531657,4.230869209,22.75708056,12.40296852,7.945636523,15.56178427,7.914534337,2.165489685,13.63928041,7.234174023,7.939804863,2.885699674,1.768936816,79.13270811
101.7946528,294.5282289,179.8652689,110.610699,39.98176275,36.9876869,42.34790389,33.74353599,208.7290891,83.39701512,45.91760413,104.261,61.00514749,15.94903498,86.56893012,63.07402387,52.25851466,23.17490157,12.49401767,582.81983
54.87264888,167.2313158,82.88634557,63.83913872,22.17514637,20.54634885,23.75127134,17.63720302,94.86732635,51.704192,33.12293469,64.87233118,32.99327917,9.027265871,56.85799909,30.15706458,33.09862428,12.0296016,7.374157938,329.8801191
20.58966536,62.74960114,31.10114335,23.95412888,8.320699885,7.709532088,8.912103549,6.617943833,35.59672339,19.40077676,12.42859886,24.34180995,12.37994869,3.387268289,21.33462114,11.31572615,12.41947695,4.513823855,2.766978584,123.7797227
1.613733944,4.918057654,2.43758069,1.877426864,0.6521425,0.604241662,0.698494306,0.51868743,2.789925907,1.520553707,0.974102857,1.907811724,0.970289855,0.265480265,1.672120537,0.886880436,0.973387919,0.353775093,0.216864489,9.701349517
2.845263497,8.671299236,4.297833224,3.310195057,1.149828481,1.065371867,1.231553911,0.914526471,4.919072547,2.680972272,1.717494579,3.363768282,1.710771665,0.468082926,2.948208126,1.563707909,1.716234033,0.623760417,0.382365766,17.10498546
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5
