1105,Oils and Fats Manufacturing,  8,  10,  2,  0,  0,  1,  1,  0,  0,  0,  0,  0,  0,  11,  6,  16,  5,  309,  20,  45,  17,  218,  5,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  36,  7,  26,  13,  24,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  1,  1,  1,  6,  27,  12,  150,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  2,  0,  0,  0,  0,  0,  0,  1,  3,  1,  5,  1,  1,  1,  6,  2,  4,  0,  1,  1,  1,  0,  1,  1, 1 024, 1 145,  19,  9,  0,  2,  5,  195, 1 376, 2 399,,C,  11,,,,,,,
1106,Grain Mill and Cereal Product Manufacturing,  34,  28,  6,  3,  1,  2,  2,  1,  0,  0,  1,  1,  0,  11,  4,  17,  56,  6,  193,  479,  107,  86,  22,  86,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  7,  0,  1,  0,  0,  0,  1,  0,  0,  1,  1,  0,  1,  0,  0,  3,  0,  0,  1,  1,  1,  0,  1,  0,  0,  0,  1,  0,  1,  0,  4,  2,  2,  5,  6,  154,  57,  592,  1,  0,  0,  1,  1,  1,  0,  0,  0,  0,  2,  0,  0,  0,  0,  1,  1,  1,  4,  1,  2,  1,  9,  12,  15,  10,  17,  1,  9,  16,  3,  1,  0,  1, 2 106, 1 629,  0,  35,  2,  7,-  195,  850, 2 327, 4 433,,C,  43,,,,,,,
1107,Bakery Product Manufacturing,  2,  1,  3,  0,  1,  0,  1,  9,  1,  7,  8,  6,  16,  17,  12,  94,  5,  1,  6,  75,  145,  55,  2,  0,  2,  0,  0,  3,  1,  0,  0,  1,  1,  0,  8,  2,  4,  0,  0,  8,  1,  5,  0,  0,  0,  2,  2,  0,  5,  1,  0,  2,  2,  2,  10,  1,  1,  4,  7,  2,  1,  5,  5,  1,  0,  1,  1,  5,  1,  5,  3,  3,  9,  33,  339,  89,  860,  4,  2,  3,  4,  5,  3,  8,  2,  3,  4,  24,  0,  0,  0,  0,  3,  4,  7,  38,  6,  15,  11,  28,  16,  65,  21,  59,  4,  8,  10,  6,  2,  2,  9, 2 285, 3 026,  1,  61,  1,  10,  80,  392, 3 572, 5 857,,C,  73,,,,,,,
1108,Sugar and Confectionery Manufacturing,  35,  17,  9,  2,  1,  1,  5,  2,  2,  1,  3,  1,  1,  6,  32,  32,  28,  16,  106,  237,  378,  375,  112,  7,  53,  0,  1,  1,  0,  1,  0,  1,  1,  0,  1,  1,  1,  11,  4,  9,  6,  11,  0,  0,  0,  1,  0,  0,  3,  1,  0,  2,  1,  1,  9,  1,  0,  1,  3,  1,  0,  3,  1,  1,  6,  11,  0,  1,  0,  10,  7,  7,  11,  17,  162,  67,  490,  5,  1,  0,  4,  1,  4,  1,  2,  2,  1,  7,  0,  2,  0,  0,  1,  8,  3,  14,  3,  14,  4,  7,  5,  10,  9,  8,  3,  12,  10,  7,  3,  3,  2, 2 484, 2 707,  8,  85,  4,  14,  19, 1 672, 4 509, 6 993,,C,  103,,,,,,,
1109,Other Food Product Manufacturing,  508,  303,  140,  36,  6,  12,  124,  1,  5,  1,  1,  0,  4,  37,  30,  152,  120,  21,  74,  269,  239,  132,  11,  1,  2,  0,  3,  0,  0,  0,  0,  0,  1,  0,  1,  1,  0,  2,  7,  11,  2,  5,  0,  0,  0,  0,  1,  0,  1,  1,  0,  2,  0,  1,  4,  0,  0,  0,  1,  1,  0,  5,  1,  1,  0,  1,  1,  1,  1,  4,  2,  2,  9,  30,  211,  68,  500,  3,  0,  0,  2,  1,  4,  1,  12,  17,  1,  4,  1,  1,  0,  0,  1,  2,  4,  17,  5,  34,  19,  32,  42,  29,  15,  26,  28,  291,  113,  4,  2,  35,  6, 3 864, 4 438,  28,  67,  3,  12,  126,  691, 5 365, 9 229,,C,  82,,,,,,,
1201,"Soft Drinks, Cordials and Syrup Manufacturing",  5,  2,  2,  0,  0,  0,  2,  1,  0,  0,  0,  0,  0,  4,  5,  16,  49,  4,  5,  12,  19,  32,  254,  2,  87,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  4,  0,  16,  2,  3,  1,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  2,  0,  0,  0,  0,  0,  1,  1,  1,  2,  7,  72,  10,  232,  0,  0,  0,  0,  0,  1,  0,  0,  1,  0,  1,  0,  1,  0,  0,  1,  1,  1,  3,  1,  6,  1,  3,  2,  2,  2,  3,  2,  4,  3,  2,  1,  1,  2,  908, 3 923,  0,  10,  0,  2,-  15,  229, 4 150, 5 058,,C,  13,,,,,,,
1202,Beer Manufacturing,  1,  0,  0,  0,  0,  0,  0,  1,  0,  1,  1,  0,  0,  0,  0,  4,  1,  0,  3,  2,  3,  1,  0,  8,  4,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  1,  1,  2,  6,  4,  159,  954,  1,  0,  0,  1,  0,  1,  1,  0,  0,  0,  1,  0,  1,  0,  0,  1,  5,  3,  3,  0,  3,  2,  1,  1,  1,  0,  0,  1,  5,  24,  1,  0,  0,  1, 1 222, 2 471,  0,  9,  0,  2,  40,  180, 2 701, 3 923,,C,  11,,,,,,,
1205,"Wine, Spirits and Tobacco",  5,  2,  11,  1,  3,  1,  5,  3,  2,  1,  2,  1,  1,  2,  1,  3,  2,  1,  5,  2,  9,  5,  9,  12,  603,  0,  0,  1,  0,  0,  0,  1,  1,  1,  2,  3,  1,  2,  0,  14,  1,  4,  0,  0,  0,  2,  1,  0,  1,  1,  0,  1,  0,  1,  5,  1,  0,  0,  1,  1,  0,  2,  1,  1,  0,  1,  0,  3,  0,  6,  4,  5,  7,  43,  5,  117,  819,  4,  1,  0,  4,  1,  6,  8,  0,  0,  2,  8,  0,  23,  0,  0,  3,  5,  4,  8,  2,  7,  49,  3,  4,  8,  3,  1,  1,  1,  5,  5,  3,  2,  2, 1 924, 4 032,  0,  42,  2,  8,  38, 3 536, 7 658, 9 582,,C,  52,,,,,,,
1301,Textile Manufacturing,  2,  1,  3,  1,  2,  3,  2,  5,  2,  2,  3,  2,  1,  2,  0,  2,  0,  1,  2,  2,  3,  4,  1,  0,  7,  20,  2,  347,  58,  300,  6,  0,  1,  0,  16,  11,  1,  2,  0,  11,  1,  77,  2,  0,  0,  1,  2,  0,  3,  0,  0,  9,  2,  5,  19,  3,  2,  3,  3,  1,  1,  4,  67,  4,  0,  1,  0,  1,  0,  23,  27,  26,  14,  14,  23,  9,  38,  4,  1,  0,  1,  2,  2,  3,  0,  1,  1,  8,  0,  1,  0,  0,  1,  3,  2,  12,  4,  7,  9,  9,  3,  5,  5,  5,  1,  1,  1,  6,  3,  2,  4, 1 323,  426,  0,  26,  1,  6,  34,  479,  971, 2 294,,C,  33,,,,,,,
1302,"Tanned Leather, Dressed Fur and Leather Product Manufacturing",  1,  1,  2,  0,  0,  0,  0,  1,  0,  0,  1,  0,  0,  4,  0,  2,  0,  1,  1,  1,  1,  2,  1,  1,  2,  0,  127,  11,  1,  19,  63,  0,  1,  0,  2,  3,  0,  1,  0,  4,  1,  4,  0,  1,  0,  2,  1,  1,  2,  1,  0,  2,  1,  5,  14,  1,  1,  0,  4,  1,  0,  3,  49,  29,  1,  1,  0,  0,  0,  7,  2,  3,  6,  62,  7,  1,  7,  12,  1,  1,  4,  3,  4,  1,  1,  1,  1,  7,  0,  1,  0,  0,  0,  0,  0,  9,  1,  8,  2,  12,  2,  7,  6,  2,  3,  33,  27,  47,  2,  2,  1,  678,  177,  0,  11,  0,  1,-  15,  695,  870, 1 549,,C,  12,,,,,,,
1303,Textile Product Manufacturing,  7,  2,  15,  2,  8,  7,  7,  8,  6,  4,  7,  3,  3,  8,  2,  14,  2,  2,  8,  6,  9,  16,  4,  3,  6,  6,  5,  54,  17,  96,  4,  1,  9,  1,  12,  9,  1,  5,  1,  16,  4,  26,  2,  1,  0,  3,  6,  1,  22,  14,  0,  17,  3,  19,  32,  10,  1,  9,  12,  7,  2,  12,  37,  8,  1,  3,  0,  3,  3,  69,  52,  52,  56,  83,  99,  20,  100,  28,  7,  1,  3,  8,  10,  5,  4,  6,  5,  31,  0,  2,  0,  0,  7,  19,  7,  28,  6,  24,  23,  24,  16,  39,  48,  30,  5,  18,  12,  28,  10,  13,  20, 1 673, 1 885,  0,  422,  23,  193,-  197,  253, 2 579, 4 252,,C,  638,,,,,,,
1304,Knitted Product Manufacturing,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  6,  8,  70,  0,  0,  0,  0,  1,  1,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  2,  0,  0,  0,  0,  0,  0,  2,  1,  1,  1,  6,  13,  1,  3,  1,  0,  0,  0,  1,  0,  1,  1,  1,  0,  2,  0,  0,  0,  0,  0,  0,  1,  10,  2,  4,  0,  8,  1,  2,  46,  21,  1,  2,  1,  1,  0,  1,  2,  240,  689,  0,  4,  0,  0,-  86,  27,  635,  875,,C,  4,,,,,,,
1305,Clothing Manufacturing,  9,  1,  8,  2,  4,  3,  6,  19,  8,  8,  10,  9,  7,  7,  2,  9,  2,  2,  4,  6,  6,  10,  3,  2,  5,  1,  5,  35,  8,  139,  15,  1,  3,  1,  6,  11,  1,  2,  0,  11,  2,  12,  2,  4,  0,  3,  3,  1,  5,  3,  0,  14,  3,  7,  18,  3,  1,  3,  7,  3,  2,  10,  14,  16,  2,  4,  3,  2,  4,  14,  10,  10,  25,  95,  62,  9,  28,  10,  5,  2,  10,  7,  12,  13,  3,  5,  4,  18,  1,  2,  0,  0,  4,  3,  5,  20,  6,  18,  28,  44,  25,  20,  109,  67,  6,  15,  12,  12,  7,  6,  22, 1 312, 4 801,  0,  74,  2,  9,-  336,  701, 5 251, 6 563,,C,  86,,,,,,,
1306,Footwear Manufacturing,  1,  0,  1,  1,  1,  1,  1,  2,  1,  0,  1,  1,  0,  1,  0,  1,  0,  0,  1,  0,  1,  1,  1,  0,  1,  0,  7,  114,  0,  8,  23,  0,  0,  0,  1,  2,  0,  0,  0,  1,  0,  1,  0,  0,  0,  1,  1,  0,  1,  0,  0,  2,  0,  1,  2,  0,  1,  1,  1,  0,  0,  1,  1,  1,  1,  1,  2,  0,  0,  4,  2,  2,  3,  12,  4,  1,  3,  1,  1,  0,  1,  2,  1,  2,  1,  2,  0,  6,  0,  0,  0,  0,  0,  0,  1,  6,  1,  4,  1,  3,  2,  2,  13,  7,  2,  4,  3,  3,  5,  1,  2,  306, 1 302,  0,  13,  0,  1,-  19,  74, 1 372, 1 678,,C,  15,,,,,,,
1401,Sawmill Product Manufacturing,  3,  0,  1,  0,  2,  1,  2,  4,  2,  1,  2,  1,  1,  1,  0,  1,  0,  0,  0,  0,  1,  1,  1,  0,  2,  0,  0,  16,  0,  0,  0,  180,  586,  60,  17,  2,  1,  1,  0,  4,  1,  11,  0,  0,  0,  1,  2,  0,  2,  1,  0,  153,  3,  14,  8,  5,  1,  0,  2,  1,  0,  5,  527,  17,  45,  1,  0,  2,  0,  967,  69,  68,  681,  73,  68,  0,  8,  9,  2,  0,  1,  3,  19,  1,  1,  1,  2,  11,  0,  1,  0,  0,  1,  7,  2,  4,  1,  9,  5,  3,  1,  8,  2,  1,  1,  1,  0,  3,  19,  1,  0, 3 749,  62,  0,  51,  2,  11,  238, 1 108, 1 471, 5 221,,C,  64,,,,,,,
1402,Other Wood Product Manufacturing,  7,  2,  4,  4,  17,  12,  12,  43,  22,  15,  29,  11,  4,  2,  0,  11,  3,  2,  3,  2,  2,  4,  9,  2,  5,  0,  1,  13,  0,  2,  0,  42,  365,  5,  40,  40,  5,  5,  0,  52,  5,  49,  1,  6,  1,  3,  9,  3,  15,  5,  0,  131,  8,  28,  31,  59,  11,  13,  9,  7,  3,  21,  322,  24,  3,  5,  0,  27,  1, 1 634,  207,  207, 1 138,  287,  180,  5,  39,  31,  6,  2,  6,  10,  74,  4,  13,  16,  7,  46,  1,  2,  0,  0,  4,  95,  9,  19,  5,  41,  72,  20,  6,  145,  7,  6,  19,  7,  6,  7,  17,  7,  4, 6 007,  431,  0,  627,  17,  77,  635,  228, 2 015, 8 022,,C,  721,,,,,,,
1501,"Pulp, Paper and Paperboard Manufacturing",  1,  1,  6,  0,  1,  0,  1,  9,  4,  2,  8,  2,  23,  18,  2,  60,  8,  3,  17,  5,  16,  18,  22,  20,  41,  0,  0,  2,  0,  1,  0,  4,  20,  53,  536,  512,  1,  19,  1,  18,  5,  31,  1,  1,  1,  11,  11,  2,  7,  2,  0,  6,  1,  3,  4,  1,  0,  2,  4,  3,  1,  4,  9,  2,  1,  2,  2,  0,  1,  45,  32,  31,  15,  163,  57,  7,  41,  15,  5,  4,  24,  18,  4,  439,  3,  2,  22,  86,  1,  19,  0,  0,  4,  3,  6,  75,  6,  37,  168,  6,  17,  6,  5,  4,  15,  1,  1,  2,  2,  8,  11, 2 988,  142,  0,  23,  1,  4,-  77,  226,  318, 3 307,,C,  28,,,,,,,
1502,Paper Stationery and Other Converted Paper Product Manufacturing,  20,  19,  54,  0,  4,  1,  5,  21,  11,  6,  14,  6,  14,  133,  17,  302,  67,  24,  84,  33,  108,  136,  172,  154,  250,  0,  1,  8,  1,  11,  3,  4,  16,  130,  796,  430,  2,  166,  9,  106,  38,  101,  4,  4,  2,  81,  26,  8,  17,  5,  0,  25,  4,  17,  31,  5,  2,  2,  25,  11,  8,  22,  11,  5,  10,  23,  3,  14,  2,  202,  167,  168,  65,  555,  344,  46,  260,  31,  16,  4,  34,  14,  20,  80,  4,  6,  13,  61,  0,  22,  0,  0,  17,  6,  15,  99,  23,  70,  185,  22,  28,  276,  210,  154,  10,  9,  6,  25,  15,  24,  35, 7 187, 1 590,  74,  94,  2,  15,  1,  501, 2 277, 9 464,,C,  111,,,,,,,
1601,Printing (including the reproduction of recorded media),  4,  1,  5,  1,  4,  2,  13,  25,  13,  7,  16,  9,  22,  17,  2,  44,  5,  2,  25,  26,  12,  15,  13,  9,  24,  4,  2,  50,  14,  13,  1,  4,  14,  10,  171,  208,  3,  19,  1,  36,  7,  49,  1,  2,  2,  23,  8,  3,  31,  15,  1,  31,  8,  22,  57,  7,  2,  10,  22,  18,  7,  66,  15,  8,  12,  28,  3,  10,  8,  116,  121,  119,  63, 1 138, 1 463,  38,  303,  41,  2,  6,  10,  95,  15,  219,  45,  61,  87,  439,  8,  107,  0,  0,  63,  17,  79,  497,  190,  301,  595,  140,  103,  384,  48,  50,  120,  83,  60,  40,  25,  70,  68, 8 772,  233,  3,  68,  2,  7,  50,  181,  544, 9 316,,C,  77,,,,,,,
1701,Petroleum and Coal Product Manufacturing,  379,  58,  490,  49,  195,  87,  179, 1 327,  284,  719, 1 090,  329,  572,  18,  5,  31,  17,  4,  16,  14,  15,  25,  18,  10,  26,  1,  2,  8,  1,  4,  1,  39,  48,  29,  50,  44,  395,  23,  2,  707,  37,  316,  7,  18,  14,  79,  34,  15,  202,  73,  15,  68,  20,  42,  80,  24,  8,  11,  21,  18,  4,  63,  17,  7,  90,  122,  8,  316,  102,  335,  312,  517,  839,  331,  123,  39,  91, 4 187,  703,  427, 3 045,  334,  178,  21,  15,  11,  22,  475,  1,  11,  0,  1,  43,  35,  45,  174,  30,  114,  66,  379,  127,  53,  111,  56,  9,  26,  19,  205,  60,  26,  39, 22 777, 7 008,  1,  513,  6,  37,  275, 2 921, 10 762, 33 539,,C,  556,,,,,,,
1801,Human Pharmaceutical and Medicinal Product Manufacturing,  63,  5,  24,  0,  2,  1,  3,  12,  6,  3,  16,  3,  7,  3,  1,  5,  2,  2,  2,  2,  4,  7,  2,  1,  3,  0,  0,  2,  0,  2,  0,  3,  5,  4,  21,  6,  5,  99,  29,  165,  34,  27,  0,  9,  0,  2,  6,  6,  17,  7,  0,  32,  3,  10,  18,  3,  1,  1,  7,  2,  1,  6,  3,  2,  1,  3,  0,  12,  0,  11,  13,  13,  21,  81,  35,  6,  29,  8,  5,  1,  5,  2,  4,  9,  2,  3,  2,  10,  0,  2,  1,  1,  4,  7,  7,  49,  6,  29,  8,  9,  6,  22,  358,  92,  3,  37,  28,  11,  7,  6,  8, 1 698, 4 457, 4 019,  203,  6,  36,  36, 1 997, 10 755, 12 453,,C,  246,,,,,,,
1802,Veterinary Pharmaceutical and Medicinal Product Manufacturing,  341,  24,  128,  0,  0,  0,  9,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  2,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  5,  0,  0,  5,  161,  7,  1,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  1,  1,  2,  1,  0,  0,  2,  0,  0,  5,  0,  0,  0,  0,  4,  6,  0,  0,  0,  0,  0,  0,  2,  0,  1,  11,  4,  15,  0,  0,  1,  24,  70,  14,  7,  199,  154,  0,  0,  7,  1, 1 223,  127,  0,  7,  0,  2,  7,  465,  607, 1 830,,C,  9,,,,,,,
1803,Basic Chemical Manufacturing,  503,  32,  518,  3,  78,  11,  231,  290,  62,  116,  300,  99,  71,  13,  6,  60,  13,  8,  17,  26,  45,  58,  48,  15,  35,  5,  23,  66,  16,  28,  13,  54,  104,  83,  293,  131,  226,  279,  24, 2 979,  282, 2 907,  61,  123,  21,  64,  90,  101,  89,  76,  2,  115,  25,  90,  217,  39,  13,  36,  156,  169,  21,  55,  74,  80,  25,  61,  5,  247,  5,  236,  463,  463,  688,  341,  139,  29,  107,  88,  21,  4,  26,  13,  56,  16,  22,  32,  18,  56,  0,  21,  0,  1,  55,  58,  60,  259,  65,  219,  87,  137,  49,  75,  348,  122,  19,  42,  32,  73,  59,  101,  37, 16 971, 1 119,  0,  367,  15,  70,  347, 1 560, 3 478, 20 449,,C,  452,,,,,,,
1804,Cleaning Compounds and Toiletry Preparation Manufacturing,  12,  1,  6,  0,  3,  1,  7,  7,  3,  2,  15,  2,  4,  7,  1,  13,  3,  1,  1,  3,  4,  5,  6,  1,  3,  0,  0,  2,  0,  1,  0,  3,  8,  7,  15,  19,  20,  18,  3,  207,  37,  76,  1,  12,  1,  2,  7,  7,  8,  6,  0,  4,  2,  7,  12,  1,  0,  1,  4,  2,  1,  3,  4,  3,  3,  7,  1,  27,  1,  14,  12,  12,  22,  79,  42,  69,  169,  6,  2,  0,  4,  2,  4,  2,  1,  2,  3,  10,  0,  1,  0,  0,  11,  5,  30,  84,  10,  269,  9,  10,  9,  18,  35,  26,  2,  4,  3,  15,  4,  23,  12, 1 686, 1 956,  56,  82,  2,  15,  20,  339, 2 470, 4 156,,C,  99,,,,,,,
1901,Polymer Product Manufacturing,  40,  12,  78,  7,  23,  18,  22,  117,  23,  46,  98,  40,  28,  60,  23,  627,  112,  57,  61,  74,  128,  149,  418,  29,  75,  3,  4,  81,  10,  23,  9,  16,  146,  17,  282,  529,  41,  247,  13,  636,  166, 1 064,  32,  17,  7,  13,  24,  33,  95,  27,  2,  91,  29,  62, 1 002,  43,  11,  121,  161,  72,  34,  153,  182,  119,  7,  18,  3,  103,  3, 1 062,  753,  782, 1 118,  607,  343,  62,  277,  398,  16,  6,  120,  106,  147,  49,  10,  13,  66,  348,  1,  8,  0,  0,  31,  337,  38,  164,  35,  150,  155,  179,  31,  81,  69,  35,  16,  21,  11,  263,  94,  51,  23, 16 192, 2 024,  6, 1 049,  32,  102,  451, 1 071, 4 735, 20 927,,C, 1 183,,,,,,,
1902,Natural Rubber Product Manufacturing,  2,  0,  2,  3,  0,  3,  1,  14,  7,  2,  14,  2,  1,  0,  0,  1,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  1,  0,  0,  1,  0,  1,  1,  4,  5,  0,  0,  0,  6,  0,  30,  6,  0,  0,  0,  1,  0,  3,  4,  0,  2,  3,  3,  83,  2,  2,  1,  8,  2,  4,  42,  6,  4,  6,  13,  0,  4,  1,  12,  27,  26,  23,  28,  11,  6,  25,  6,  1,  0,  1,  5,  3,  0,  0,  0,  4,  23,  0,  0,  0,  0,  1,  1,  1,  13,  5,  12,  66,  94,  8,  3,  8,  4,  0,  0,  0,  14,  13,  1,  6,  761,  40,  1,  55,  1,  3,  15,  58,  173,  934,,C,  59,,,,,,,
2001,Glass and Glass Product Manufacturing,  2,  0,  1,  0,  1,  1,  1,  12,  3,  4,  8,  1,  4,  2,  1,  2,  58,  6,  4,  1,  4,  19,  89,  42,  199,  0,  1,  3,  0,  4,  1,  1,  20,  0,  3,  2,  0,  34,  8,  33,  14,  11,  0,  181,  1,  0,  1,  2,  2,  3,  0,  162,  1,  5,  211,  9,  5,  20,  4,  8,  9,  24,  41,  3,  1,  2,  1,  4,  0,  76,  47,  48,  51,  166,  24,  13,  46,  11,  4,  0,  0,  1,  5,  0,  2,  3,  1,  6,  0,  3,  0,  0,  2,  13,  2,  12,  1,  6,  12,  6,  3,  9,  26,  8,  8,  6,  13,  84,  13,  2,  4, 2 037,  431,  0,  43,  1,  4,  33,  177,  689, 2 726,,C,  48,,,,,,,
2002,Ceramic Product Manufacturing,  1,  0,  1,  0,  1,  1,  14,  2,  0,  1,  3,  1,  1,  0,  0,  4,  0,  0,  0,  0,  1,  1,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  1,  2,  4,  1,  1,  2,  0,  8,  1,  29,  0,  7,  6,  93,  39,  7,  19,  6,  1,  37,  3,  38,  9,  0,  2,  0,  16,  38,  2,  20,  3,  0,  2,  4,  0,  6,  0,  324,  43,  44,  223,  10,  8,  6,  31,  1,  0,  0,  0,  3,  1,  1,  0,  1,  3,  15,  0,  0,  0,  0,  3,  21,  2,  6,  1,  4,  3,  3,  2,  9,  10,  22,  1,  1,  1,  1,  3,  6,  4, 1 262,  475,  0,  28,  1,  6,  105,  73,  689, 1 950,,C,  35,,,,,,,
2003,"Cement, Lime and Ready-Mixed Concrete Manufacturing",  4,  1,  4,  0,  20,  1,  8,  11,  3,  3,  22,  2,  13,  1,  0,  2,  1,  0,  0,  1,  1,  3,  0,  0,  1,  0,  0,  1,  0,  0,  0,  3,  2,  4,  10,  4,  11,  9,  0,  123,  14,  32,  1,  15,  22, 1 307,  324,  54,  56,  21,  1,  12,  2,  8,  24,  2,  1,  2,  6,  2,  4,  20,  2,  1,  10,  22,  1,  98,  1, 1 095,  806,  803, 1 398,  13,  20,  1,  5,  3,  1,  0,  2,  1,  3,  1,  0,  1,  1,  6,  0,  1,  0,  1,  3,  34,  3,  20,  5,  16,  6,  3,  6,  3,  3,  7,  1,  1,  1,  5,  9,  6,  8, 6 638,  39,  1,  60,  1,  11,  418,  61,  591, 7 229,,C,  73,,,,,,,
2004,Plaster and Concrete Product Manufacturing,  1,  0,  1,  0,  17,  1,  7,  9,  3,  4,  11,  1,  1,  0,  0,  1,  0,  0,  0,  0,  1,  1,  0,  0,  0,  0,  0,  1,  0,  0,  0,  1,  31,  0,  5,  2,  1,  1,  0,  11,  0,  16,  0,  9,  23,  144,  272,  43,  9,  4,  0,  34,  1,  3,  15,  1,  1,  2,  4,  1,  1,  16,  13,  2,  29,  67,  3,  4,  0, 1 090,  323,  326,  939,  31,  13,  2,  13,  1,  1,  0,  1,  1,  1,  1,  1,  1,  1,  6,  0,  1,  0,  0,  4,  31,  2,  8,  1,  6,  27,  4,  3,  5,  3,  2,  1,  1,  1,  2,  5,  7,  1, 3 703,  16,  1,  56,  1,  6,  11,  79,  170, 3 873,,C,  63,,,,,,,
2005,Other Non-Metallic Mineral Product Manufacturing,  3,  1,  6,  1,  11,  2,  5,  11,  5,  5,  6,  2,  4,  0,  0,  2,  0,  0,  0,  1,  3,  1,  0,  0,  0,  0,  0,  1,  0,  0,  0,  1,  9,  2,  3,  1,  0,  1,  0,  9,  1,  22,  0,  27,  33,  38,  29,  27,  11,  5,  0,  22,  3,  12,  36,  5,  3,  3,  9,  2,  1,  12,  6,  3,  3,  6,  0,  9,  1,  324,  180,  184,  341,  60,  19,  1,  7,  2,  1,  0,  0,  1,  2,  1,  0,  1,  1,  7,  0,  0,  0,  0,  18,  36,  2,  12,  1,  15,  4,  4,  3,  3,  2,  4,  1,  1,  0,  2,  3,  36,  3, 1 710,  38,  0,  21,  0,  2,  24,  90,  176, 1 886,,C,  24,,,,,,,
2101,Iron and Steel Manufacturing,  4,  1,  3,  2,  9,  5,  6,  149,  70,  40,  73,  16,  183,  2,  1,  3,  1,  0,  2,  4,  2,  3,  3,  4,  2,  1,  1,  24,  1,  1,  1,  3,  59,  3,  6,  6,  26,  7,  0,  29,  3,  38,  0,  8,  2,  39,  55,  8, 3 390,  159,  100, 2 379,  589, 1 161, 1 366,  127,  42,  195,  260,  211,  281, 1 565,  404,  129,  9,  21,  21,  59,  1,  767, 1 005, 1 003, 1 109,  218,  74,  4,  19,  12,  40,  2,  4,  8,  17,  2,  4,  6,  4,  34,  0,  1,  0,  0,  7,  174,  11,  25,  7,  16,  23,  36,  5,  27,  12,  7,  6,  5,  4,  53,  199,  9,  5, 18 341,  105,  0,  560,  20,  81,  352, 2 394, 3 511, 21 853,,C,  661,,,,,,,
2102,Basic Non-Ferrous Metal Manufacturing,  4,  1,  3,  1,  2,  2,  2,  15,  9,  6,  38,  5,  8,  3,  1,  21,  2,  1,  2,  2,  6,  6,  3,  8,  3,  0,  1,  25,  0,  3,  0,  4,  41,  3,  39,  47,  21,  15,  1,  178,  27,  131,  2,  47,  1,  3,  17,  8, 1 043, 7 550,  24,  815,  535,  545,  484,  95,  8,  235,  464,  999,  44,  239,  177,  137,  4,  9,  1,  46,  0,  223,  90,  90,  141,  997,  47,  9,  36,  9,  6,  1,  5,  13,  6,  2,  1,  3,  6,  56,  0,  2,  0,  1,  13,  68,  7,  33,  4,  20,  22,  22,  4,  15,  17,  16,  2,  4,  4,  23,  66,  23,  3, 16 332,  159,  0,  456,  18,  91,  501, 33 521, 34 746, 51 078,,C,  566,,,,,,,
2201,Forged Iron and Steel Product Manufacturing,  0,  0,  0,  0,  0,  0,  0,  13,  5,  5,  4,  1,  21,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  1,  0,  1,  0,  0,  0,  0,  6,  0,  30,  12,  1,  60,  8,  11,  70,  19,  13,  1,  4,  7,  2,  68,  9,  2,  1,  2,  0,  3,  0,  7,  11,  11,  11,  14,  8,  0,  1,  0,  7,  0,  0,  1,  1,  0,  0,  0,  1,  4,  0,  0,  0,  0,  0,  8,  1,  2,  1,  1,  0,  1,  0,  1,  0,  0,  0,  0,  0,  2,  8,  0,  0,  489,  4,  0,  13,  0,  2,  25,  50,  95,  584,,C,  16,,,,,,,
